company_name,job_title,job_category,location,relevance_score,source_platform,source_url,posted_date,matched_keywords
Target,Machine Learning Security Engineer,SSPM,"Austin, TX",0.85,Indeed,https://www.indeed.com/q-machine-learning-security-engineer-target-jobs.html,2025-12-02,"sspm, saas governance, saas security"
Qualys,Incident Response Engineer,SSPM,"San Francisco, CA",0.85,Indeed,https://www.indeed.com/q-incident-response-engineer-qualys-jobs.html,2025-11-29,"security posture management, autonomous agent security, cloud governance"
SUSE,Security Posture Analyst,SSPM,"San Francisco, CA",0.85,Indeed,https://www.indeed.com/q-security-posture-analyst-suse-jobs.html,2025-12-01,"llm compliance, saas posture management, ai agent security, saas audit, cloud governance"
CVS Health,VP of Security,SSPM,"San Francisco, CA",0.85,Indeed,https://www.indeed.com/q-vp-of-security-cvs-health-jobs.html,2025-11-27,"saas security posture, generative ai compliance, ai policy"
Netflix,AI Agent Security Engineer,SSPM,"San Francisco, CA",0.85,Indeed,https://www.indeed.com/q-ai-agent-security-engineer-netflix-jobs.html,2025-11-27,"security posture management, genai security"
Qualys,Senior Security Engineer,SSPM,"Toronto, Canada",0.85,Indeed,https://www.indeed.com/q-senior-security-engineer-qualys-jobs.html,2025-11-29,"genai security, saas posture management"
Zoom Video,Principal Security Engineer,SSPM,Remote (US),0.85,Indeed,https://www.indeed.com/q-principal-security-engineer-zoom-video-jobs.html,2025-11-28,"saas governance, saas compliance, sspm, ai agent risk, security posture management"
Boeing,Risk Manager,SSPM,"New York, NY",0.85,Indeed,https://www.indeed.com/q-risk-manager-boeing-jobs.html,2025-11-28,"llm security, sspm"
Accenture,SaaS Security Posture Manager,SaaS Security,"San Francisco, CA",0.85,Indeed,https://www.indeed.com/q-saas-security-posture-manager-accenture-jobs.html,2025-12-03,"llm security, generative ai compliance, ai agent security, saas audit"
Deloitte,CISO,SaaS Security,Remote,0.85,Indeed,https://www.indeed.com/q-ciso-deloitte-jobs.html,2025-11-30,"shadow it, ai agent risk, cloud governance, llm security, ai governance"
ExxonMobil,GRC Analyst,AI Compliance,"Austin, TX",0.85,Indeed,https://www.indeed.com/q-grc-analyst-exxonmobil-jobs.html,2025-12-02,"ai compliance, ai security, ai agent risk, security posture management, ai governance"
A10 Networks,Cloud Security Analyst,AI Agent Security,Hybrid - Bay Area,0.8,Indeed,https://www.indeed.com/q-cloud-security-analyst-a10-networks-jobs.html,2025-11-28,"ai agent risk, ai compliance, ai security, sanctioned it"
Barracuda,CISO,SSPM,"Denver, CO",0.85,Indeed,https://www.indeed.com/q-ciso-barracuda-jobs.html,2025-11-29,"ai agent risk, saas risk, shadow it, saas posture management"
Kryon,Machine Learning Security Engineer,SSPM,Remote (US),0.85,Indeed,https://www.indeed.com/q-machine-learning-security-engineer-kryon-jobs.html,2025-12-02,"sspm, llm compliance, security posture management"
WorkFusion,Machine Learning Security Engineer,SaaS Security,"London, UK",0.8,Indeed,https://www.indeed.com/q-machine-learning-security-engineer-workfusion-jobs.html,2025-12-01,"cloud compliance, ai security, llm security"
ExxonMobil,Incident Response Engineer,AI Agent Security,"Denver, CO",0.7,Indeed,https://www.indeed.com/q-incident-response-engineer-exxonmobil-jobs.html,2025-11-29,"ai agent security, llm security, autonomous agent security"
Druva,Principal Security Engineer,SaaS Security,Remote,0.85,Indeed,https://www.indeed.com/q-principal-security-engineer-druva-jobs.html,2025-11-27,"saas audit, ai compliance, saas security"
Humana,SaaS Security Posture Manager,SSPM,Remote (US),0.85,Indeed,https://www.indeed.com/q-saas-security-posture-manager-humana-jobs.html,2025-12-01,"cloud application security, saas risk, autonomous agent security, saas security posture, ai governance"
BeyondTrust,Application Security Engineer,SaaS Security,"New York, NY",0.85,Indeed,https://www.indeed.com/q-application-security-engineer-beyondtrust-jobs.html,2025-11-29,"cloud app security, saas security"
Adobe,SaaS Security Architect,SSPM,"Austin, TX",0.85,Indeed,https://www.indeed.com/q-saas-security-architect-adobe-jobs.html,2025-11-29,"ai agent risk, saas audit"
Bitdefender,Director of Security,SaaS Security,"New York, NY",0.85,Indeed,https://www.indeed.com/q-director-of-security-bitdefender-jobs.html,2025-11-26,"genai security, saas compliance, cloud application security, autonomous agent security, saas security"
Sysdig,SSPM Product Manager,AI Compliance,Hybrid - Bay Area,0.9,Remote Rocketship,https://www.remoterocketship.com/jobs/search?q=sspm-product-manager,2025-11-30,"ai agent risk, llm security, generative ai compliance"
Automation Anywhere,AI Agent Security Engineer,SSPM,"Seattle, WA",0.85,Remote Rocketship,https://www.remoterocketship.com/jobs/search?q=ai-agent-security-engineer,2025-12-02,"llm compliance, security posture management, saas posture management, saas security posture"
MongoDB,Director of Security,AI Agent Security,"New York, NY",0.85,Remote Rocketship,https://www.remoterocketship.com/jobs/search?q=director-of-security,2025-11-30,"saas security, ai governance, ai agent security"
Northrop Grumman,Risk Manager,SaaS Security,"Austin, TX",0.8,Remote Rocketship,https://www.remoterocketship.com/jobs/search?q=risk-manager,2025-12-03,"cloud governance, cloud app security, generative ai compliance"
Citi,Director of Security,SSPM,Remote,0.85,Remote Rocketship,https://www.remoterocketship.com/jobs/search?q=director-of-security,2025-11-27,"generative ai compliance, saas posture management, cloud compliance"
eBay,Lead Security Engineer,SSPM,Remote (US),0.85,Remote Rocketship,https://www.remoterocketship.com/jobs/search?q=lead-security-engineer,2025-12-03,"shadow it, llm security, ai agent risk, sspm"
Kryon,SSPM Engineer,SSPM,"Denver, CO",0.9,Remote Rocketship,https://www.remoterocketship.com/jobs/search?q=sspm-engineer,2025-11-29,"saas governance, cloud compliance, autonomous agent security, saas compliance, sspm"
Netskope,AI Security Engineer,SSPM,Remote (US),0.85,Remote Rocketship,https://www.remoterocketship.com/jobs/search?q=ai-security-engineer,2025-11-28,"generative ai compliance, ai security, sspm, ai agent security, ai policy"
Intercom,Security Posture Analyst,SSPM,"Boston, MA",0.85,Remote Rocketship,https://www.remoterocketship.com/jobs/search?q=security-posture-analyst,2025-11-26,"shadow it, saas security posture, ai security, llm security"
KPMG,Security Auditor,SSPM,Remote,0.85,Remote Rocketship,https://www.remoterocketship.com/jobs/search?q=security-auditor,2025-11-27,"sspm, ai compliance"
Mimecast,Security Posture Analyst,SSPM,"Seattle, WA",0.85,Remote Rocketship,https://www.remoterocketship.com/jobs/search?q=security-posture-analyst,2025-12-01,"sspm, saas posture management, shadow it, cloud application security, saas audit"
Redis,Threat Detection Engineer,SaaS Security,"Denver, CO",0.85,Remote Rocketship,https://www.remoterocketship.com/jobs/search?q=threat-detection-engineer,2025-11-28,"ai agent security, saas security"
Prisma Cloud,Machine Learning Security Engineer,SSPM,"San Francisco, CA",0.85,Remote Rocketship,https://www.remoterocketship.com/jobs/search?q=machine-learning-security-engineer,2025-11-29,"autonomous agent security, sspm, security posture management, genai security, sanctioned it"
Sumo Logic,Principal Security Engineer,SaaS Compliance,"Denver, CO",0.85,Remote Rocketship,https://www.remoterocketship.com/jobs/search?q=principal-security-engineer,2025-11-30,"shadow it, ai security, ai policy, saas compliance, ai compliance"
Redis,SOC Analyst,SSPM,Hybrid - Bay Area,0.85,Remote Rocketship,https://www.remoterocketship.com/jobs/search?q=soc-analyst,2025-11-30,"llm compliance, security posture management, genai security, ai agent security, saas governance"
Stripe,Security Manager,SaaS Compliance,"London, UK",0.9,Remote Rocketship,https://www.remoterocketship.com/jobs/search?q=security-manager,2025-11-28,"generative ai compliance, saas compliance"
Databricks,Security Auditor,SSPM,"New York, NY",0.85,Remote Rocketship,https://www.remoterocketship.com/jobs/search?q=security-auditor,2025-12-03,"cloud application security, shadow it"
Intercom,Principal Security Engineer,SSPM,"Austin, TX",0.85,Remote Rocketship,https://www.remoterocketship.com/jobs/search?q=principal-security-engineer,2025-11-29,"saas security, ai policy, saas posture management, shadow it, genai security"
SentinelOne,Security Analyst,SSPM,"Denver, CO",0.85,Remote Rocketship,https://www.remoterocketship.com/jobs/search?q=security-analyst,2025-11-29,"saas governance, saas audit, sanctioned it, ai policy"
CircleCI,Lead Security Engineer,SSPM,"Seattle, WA",0.85,Remote Rocketship,https://www.remoterocketship.com/jobs/search?q=lead-security-engineer,2025-11-29,"saas audit, sspm, saas security posture, llm compliance, llm security"
Aqua Security,Security Manager,SSPM,"New York, NY",0.85,Remote Rocketship,https://www.remoterocketship.com/jobs/search?q=security-manager,2025-11-29,"sspm, generative ai compliance"
GitLab,Security Posture Analyst,SSPM,"Boston, MA",0.85,Remote Rocketship,https://www.remoterocketship.com/jobs/search?q=security-posture-analyst,2025-12-02,"saas governance, cloud app security"
ForeScout,Application Security Engineer,SSPM,"Denver, CO",0.85,Remote Rocketship,https://www.remoterocketship.com/jobs/search?q=application-security-engineer,2025-12-02,"saas security posture, cloud governance, saas posture management, ai agent risk"
Cloudinary,Machine Learning Security Engineer,SSPM,"Toronto, Canada",0.85,Remote Rocketship,https://www.remoterocketship.com/jobs/search?q=machine-learning-security-engineer,2025-12-01,"ai policy, saas compliance, sspm, saas security posture, saas governance"
Palo Alto Networks,Cloud Security Engineer,SaaS Security,"Toronto, Canada",0.8,Remote Rocketship,https://www.remoterocketship.com/jobs/search?q=cloud-security-engineer,2025-11-30,"ai compliance, cloud app security"
Snyk,Cloud Posture Engineer,SSPM,Remote (US),0.85,Remote Rocketship,https://www.remoterocketship.com/jobs/search?q=cloud-posture-engineer,2025-11-28,"saas security, cloud governance, sanctioned it, saas audit"
ExxonMobil,Machine Learning Security Engineer,SaaS Compliance,"New York, NY",0.85,Remote Rocketship,https://www.remoterocketship.com/jobs/search?q=machine-learning-security-engineer,2025-12-01,"ai governance, saas compliance, generative ai compliance, cloud app security"
Adobe,Incident Response Engineer,SaaS Security,"New York, NY",0.9,Remote Rocketship,https://www.remoterocketship.com/jobs/search?q=incident-response-engineer,2025-12-01,"security posture management, ai governance, generative ai compliance, autonomous agent security, saas audit"
Automation Anywhere,Senior Security Engineer,SSPM,"Toronto, Canada",0.85,Remote Rocketship,https://www.remoterocketship.com/jobs/search?q=senior-security-engineer,2025-12-03,"sanctioned it, sspm, llm security, cloud app security, generative ai compliance"
ExxonMobil,Security Auditor,SSPM,"San Francisco, CA",0.85,Remote Rocketship,https://www.remoterocketship.com/jobs/search?q=security-auditor,2025-11-28,"security posture management, shadow it, ai compliance, ai agent security"
Cybereason,SaaS Security Engineer,AI Compliance,Remote,0.8,Remote Rocketship,https://www.remoterocketship.com/jobs/search?q=saas-security-engineer,2025-11-26,"cloud governance, generative ai compliance, genai security, ai agent risk"
GitLab,Security Manager,SaaS Security,"Denver, CO",0.85,Remote Rocketship,https://www.remoterocketship.com/jobs/search?q=security-manager,2025-11-30,"cloud app security, autonomous agent security"
Drift,LLM Security Specialist,SSPM,"Toronto, Canada",0.9,Remote Rocketship,https://www.remoterocketship.com/jobs/search?q=llm-security-specialist,2025-11-30,"ai policy, saas posture management, cloud governance, genai security, saas security"
EY,Security Engineer,SSPM,Remote (US),0.85,Remote Rocketship,https://www.remoterocketship.com/jobs/search?q=security-engineer,2025-11-27,"llm compliance, saas risk, saas security posture, autonomous agent security"
SendGrid,Senior Security Engineer,SSPM,"San Francisco, CA",0.85,Remote Rocketship,https://www.remoterocketship.com/jobs/search?q=senior-security-engineer,2025-11-29,"ai agent risk, saas security, security posture management, cloud app security"
CloudKnox,Threat Detection Engineer,SSPM,"London, UK",0.85,Remote Rocketship,https://www.remoterocketship.com/jobs/search?q=threat-detection-engineer,2025-11-26,"saas security posture, genai security, sanctioned it, generative ai compliance"
Canonical,Security Posture Analyst,SSPM,"Austin, TX",0.85,Remote Rocketship,https://www.remoterocketship.com/jobs/search?q=security-posture-analyst,2025-11-29,"sspm, autonomous agent security, cloud app security"
Square,SaaS Security Posture Manager,SaaS Compliance,"Austin, TX",0.85,Remote Rocketship,https://www.remoterocketship.com/jobs/search?q=saas-security-posture-manager,2025-11-26,"saas compliance, cloud compliance, sanctioned it"
Abnormal Security,AI Security Engineer,SaaS Security,"London, UK",0.8,Remote Rocketship,https://www.remoterocketship.com/jobs/search?q=ai-security-engineer,2025-12-01,"cloud application security, generative ai compliance"
Imperva,SaaS Security Architect,SaaS Security,Remote (US),0.9,Remote Rocketship,https://www.remoterocketship.com/jobs/search?q=saas-security-architect,2025-11-30,"cloud app security, sanctioned it, cloud compliance, autonomous agent security, saas security posture"
Varonis,Security Auditor,SSPM,Remote,0.9,Remote Rocketship,https://www.remoterocketship.com/jobs/search?q=security-auditor,2025-11-27,"saas posture management, saas governance, saas risk, cloud application security"
Canonical,Security Software Engineer,SSPM,"Denver, CO",0.85,Remote Rocketship,https://www.remoterocketship.com/jobs/search?q=security-software-engineer,2025-11-27,"saas posture management, saas risk, ai agent risk, sspm"
Charter,AppSec Engineer,SaaS Compliance,"San Francisco, CA",0.9,Remote Rocketship,https://www.remoterocketship.com/jobs/search?q=appsec-engineer,2025-12-03,"llm compliance, sspm, cloud application security, sanctioned it, saas compliance"
SUSE,Cloud Posture Engineer,SSPM,"London, UK",0.85,Remote Rocketship,https://www.remoterocketship.com/jobs/search?q=cloud-posture-engineer,2025-11-26,"sanctioned it, saas posture management, saas audit"
Wiz,Security Analyst,SSPM,"San Francisco, CA",0.85,Remote Rocketship,https://www.remoterocketship.com/jobs/search?q=security-analyst,2025-11-27,"shadow it, saas compliance, genai security, sspm"
Fortinet,GRC Analyst,AI Agent Security,"Denver, CO",0.7,Remote Rocketship,https://www.remoterocketship.com/jobs/search?q=grc-analyst,2025-11-30,"autonomous agent security, llm security"
Amazon,Cloud Security Engineer,SSPM,"New York, NY",0.85,Remote Rocketship,https://www.remoterocketship.com/jobs/search?q=cloud-security-engineer,2025-11-30,"cloud compliance, sspm, saas posture management"
Etsy,Cloud Security Engineer,SSPM,"Toronto, Canada",0.85,Remote Rocketship,https://www.remoterocketship.com/jobs/search?q=cloud-security-engineer,2025-11-27,"security posture management, llm security, saas posture management, cloud compliance"
SAP,Security Software Engineer,SSPM,"Seattle, WA",0.85,Remote Rocketship,https://www.remoterocketship.com/jobs/search?q=security-software-engineer,2025-11-29,"cloud app security, autonomous agent security, saas posture management, ai governance"
Confluent,AI Security Engineer,SSPM,"New York, NY",0.85,Remote Rocketship,https://www.remoterocketship.com/jobs/search?q=ai-security-engineer,2025-12-01,"sanctioned it, ai agent risk, saas posture management, saas risk, ai security"
Chevron,Lead Security Engineer,SSPM,Remote,0.85,Remote Rocketship,https://www.remoterocketship.com/jobs/search?q=lead-security-engineer,2025-12-01,"saas audit, security posture management, llm security, ai governance, ai agent risk"
Barracuda,Security Software Engineer,SSPM,Remote,0.85,Remote Rocketship,https://www.remoterocketship.com/jobs/search?q=security-software-engineer,2025-12-03,"cloud application security, saas posture management"
Area 1,SOC Analyst,SSPM,"New York, NY",0.85,Remote Rocketship,https://www.remoterocketship.com/jobs/search?q=soc-analyst,2025-12-03,"security posture management, sanctioned it, autonomous agent security"
